tx_id,customer_id,amount,timestamp,merchant,category,z_score,is_anomaly,name,age,city,account_type
1ec5f65d-0f9d-477e-ade8-82f3e5a84e05,541651,752.71,2026-03-05 01:28:31,Fundacja Kempka,Tech,-0.14811995274070014,False,pan Jakub Kajdas,39,Kraśnik,Standard
5eed9797-d6b2-4269-be85-e30d06190c7b,653384,1096.21,2026-02-18 01:24:24,FPUH Rodzeń-Hajda Sp. z o.o.,Travel,-0.14415618825691628,False,Borys Ciołczyk,25,Kędzierzyn-Koźle,Gold
4f91db67-8968-4737-a148-953f09b0bc7f,603359,4427.49,2026-03-01 22:20:03,PPUH Wożniak,Tech,-0.10571540412434142,False,Klara Namysło,26,Konin,Premium
4d5b3226-ec8a-40a8-b2e5-7a36b4849449,905355,3163.77,2026-03-18 17:07:50,Uryga-Lepa s.c.,Travel,-0.12029790326101486,False,Kamila Krata,41,Ostrołęka,Standard
c0595fc4-65f9-4121-8c18-1b5c65f4680e,807995,4211.61,2026-02-11 06:38:51,Grupa Wiese-Maras Sp. z o.o.,Food,-0.1082065175938007,False,Adam Kowaluk,50,Czeladź,Gold
c256d335-2706-4e7e-88a1-25852bceef28,746738,1847.64,2026-01-10 08:37:30,Fac Sp.j.,Travel,-0.1354851793892316,False,Grzegorz Dulas,50,Gdańsk,Gold
26b1bb60-73dc-4d21-b02c-af5ce0ab76df,382370,4441.94,2026-02-19 14:50:58,Grupa Tatarczyk,Health,-0.10554866061112256,False,Hubert Dukat,58,Bartoszyce,Gold
1c6f2dc5-3b34-4210-aeee-37b613abde6e,619566,222.13,2026-02-09 02:39:22,Stowarzyszenie Pasieczna-Bartkowicz Sp. z o.o. Sp.k.,Finance,-0.1542424976018531,False,Bianka Dybaś,58,Nowa Sól,Premium
714237db-78f3-43eb-bd3d-29c4c5d8f726,548909,4687.65,2026-02-12 19:01:48,,Travel,-0.10271332852579351,False,Tymoteusz Kosela,70,Jarosław,Gold
5a9c078a-e653-475a-80c6-208d851e2b00,507158,460.03,2026-01-21 00:19:54,Moryc-Becker i syn s.c.,Health,-0.15149728778906654,False,Daniel Dybaś,43,Wrocław,Standard
6a1429af-0c71-43a2-9407-5e182d5c3ee1,441538,4030.2,2026-02-01 18:00:42,Spółdzielnia Ciężka-Łapaj i syn s.c.,Finance,-0.11029986989366454,False,Mariusz Feliksiak,35,Police,Standard
6ed37102-8efb-4df0-9bdc-9ef10ba33f77,120805,1689.76,2026-03-31 10:16:33,Bobik-Ludwiniak Sp.k.,Tech,-0.13730701093712036,False,Lidia Gogół,49,Pruszków,Standard
ad2f4eeb-4bd9-4e65-b7d8-9d79b3707435,168233,770925.25,2026-02-12 23:50:07,Bobik-Ludwiniak Sp.k.,Finance,8.739165521604566,True,Julian Grzebyk,23,Ełk,Premium
63404b25-1d4a-4ae5-8604-11de430bf09d,170154,616.32,2026-02-05 19:31:00,FPUH Graboń-Jajko S.A.,Finance,-0.1496938037973036,False,Kazimierz Matla,43,Krotoszyn,Gold
c9a9792e-eff7-4ed0-853e-22c58f459424,780679,235.1,2026-03-23 09:04:04,Nieroda Sp.j.,Health,-0.15409283231697776,False,pani Ewelina Nijak,23,Dębica,Premium
cda4d41b-e5ac-413b-a7ee-1911488b4eda,942393,4339.84,2026-03-26 15:00:38,Forysiak Sp. z o.o. Sp.k.,Finance,-0.10672682757995614,False,Alex Beck,25,Dąbrowa Górnicza,Gold
399c0812-61a5-463b-8d5b-d230a6472278,536765,2534.88,2026-02-02 05:43:26,Spółdzielnia Ulrych s.c.,Health,-0.12755488097922982,False,Ignacy Dybiec,59,Legnica,Gold
0912f7cd-242d-4fce-8b02-512064631ae9,248198,4994.56,2026-02-18 05:58:32,Zysk Sp. z o.o.,Health,-0.09917178861977284,False,pan Tadeusz Buza,27,Lublin,Standard
e6086349-c720-4565-bae6-b991d6d96027,156375,1768.12,2026-03-26 01:52:45,Spółdzielnia Surdyk Sp.j.,Tech,-0.13640278798239167,False,Sebastian Grygorowicz,51,Żory,Standard
7aab2b5d-ad05-4513-bdc3-2ded49492223,334948,4893.77,2026-01-14 17:25:04,PPUH Płodzień-Powązka s.c.,Food,-0.10033483904865369,False,pani Rozalia Budkiewicz,20,Białystok,Premium
fc085379-3cf8-458f-b1ce-9907cdef289f,912849,4582.24,2026-02-22 07:04:55,Spółdzielnia Krenc Sp.k.,Health,-0.1039296907215305,False,Konrad Wołoszyk,33,Jawor,Premium
b3600fc4-11c0-41d8-b7fd-899921808bd0,629595,4760.55,2026-03-29 08:46:26,Ryszkiewicz-Kornek Sp.k.,Finance,-0.10187211038644024,False,Grzegorz Szczepan,50,Bydgoszcz,Standard
8e2190ce-b9dc-484d-a748-14d9245858e3,220468,2547.17,2026-01-30 02:14:31,Odrzywołek Sp.k.,Finance,-0.1274130624479177,False,Józef Grygo,35,Piotrków Trybunalski,Gold
39cf43a1-3965-41cd-9a3c-d84fd903f943,756557,4649.16,2026-03-16 14:00:15,FPUH Iciek,Tech,-0.10315747785615986,False,pan Dominik Raba,80,Tarnowskie Góry,Premium
ea1b887a-60c5-4c62-b01d-3ebb07b49c72,159372,3382.09,2026-03-13 11:36:01,Stowarzyszenie Lulek Sp.j.,Health,-0.11777863379347574,False,pan Robert Kala,56,Częstochowa,Gold
ba14121a-3999-4ac2-90c3-f637285b6f8a,301907,3690.89,2026-01-14 15:36:39,Fundacja Drobot,Tech,-0.11421528452828665,False,pan Daniel Kudłacik,54,Stargard Szczeciński,Gold
ade39785-b58b-4998-a659-304c162889a6,558043,4481.9,2026-03-10 08:44:20,Drynda-Roczniak Sp.k.,Tech,-0.10508754844584745,False,pan Ryszard Salomon,58,Czerwionka-Leszczyny,Gold
616c553f-bc35-4b8a-90e7-811f1876ab33,344963,4380.63,2026-03-13 15:23:57,Fundacja Chuchla-Krasa Sp. z o.o.,Finance,-0.10625613775959648,False,pani Sonia Pawełkiewicz,77,Ostrów Wielkopolski,Premium
81eabc70-d91e-48c3-9f33-0eb7404794db,811000,2735.32,2026-01-18 11:06:20,Masiak-Ostapiuk Sp. z o.o.,Finance,-0.12524193497303,False,pani Ada Kwinta,29,Pabianice,Premium
f12d50ca-a222-4f71-8ba4-3678806ea183,720683,846.09,2026-04-01 08:01:00,PPUH Wójt-Kwapisiewicz s.c.,Tech,-0.14704240884697167,False,Bianka Śliż,37,Piastów,Standard
af25fc5c-43b9-4dda-a4cd-d81fdc623d93,303329,364.59,2026-02-04 15:23:59,Fundacja Fiołka-Ochab Sp.j.,Travel,-0.15259860273035428,False,pani Karina Pruchnik,77,Białogard,Premium
dd7a1aa7-e2b3-4ca8-966c-dac0400cb588,171982,3573.79,2026-02-27 00:22:51,Damps i syn s.c.,Finance,-0.11556654164925052,False,Bianka Dynia,31,Gliwice,Premium
024a3c32-93e8-4870-a4c0-283a1d0a2177,842554,2237.5,2026-02-22 00:41:16,FPUH Powałka-Drózd Sp. z o.o.,Finance,-0.13098645094193034,False,pan Jeremi Szarejko,67,Lubartów,Gold
54f92b4d-8547-42c8-b5e2-61e854b1b850,682481,2618.41,2026-02-02 11:37:34,Szyguła-Drop Sp.j.,Food,-0.12659099961873355,False,Kamila Cyrulik,40,Toruń,Gold
f9d6e96c-014d-4e1a-b9d7-b0f51bddd2f7,893169,4635.72,2026-01-25 10:51:08,Grupa Wiercigroch Sp.k.,Food,-0.10331256663246861,False,pani Janina Lenda,37,Poznań,Standard
17ff72f6-da29-4fc1-9879-b8c59312135a,521116,2851.21,2026-02-26 12:33:00,Spółdzielnia Solarczyk Sp.j.,Travel,-0.12390464045767129,False,Maks Paździora,65,Jelenia Góra,Standard
89a8a385-9165-486d-b0fe-56bc46d43cbe,612267,3235.11,2026-02-18 15:47:32,PPUH Solarek-Paleń Sp. z o.o. Sp.k.,Travel,-0.11947468649748316,False,Leonard Swiątek,59,Nowy Sącz,Gold
6239856a-3abd-4f3b-ac73-afaedec456a9,808490,3911.42,2026-02-20 07:45:27,Spółdzielnia Jędrys,Finance,-0.11167051311166698,False,Kazimierz Ruszczak,59,Włocławek,Gold
3c2f4b0b-c893-4b13-b4f7-ad25fcfd9998,527347,1868.75,2026-01-07 14:45:47,,Tech,-0.13524158384846688,False,Norbert Raszkiewicz,79,Kluczbork,Premium
7c951f35-7b6d-4d86-b21c-14b1b419932e,882960,528.58,2026-03-07 13:42:54,Chomik-Staśko i syn s.c.,Tech,-0.1507062657938311,False,Róża Małyszek,80,Olkusz,Premium
eb72fd1d-9d4e-4c0e-8f77-402ab6061c9f,488933,1469.4,2026-02-22 06:42:06,Dąbrówka Sp.k.,Health,-0.1398498206653492,False,pani Róża Sarota,57,Stargard Szczeciński,Gold
d27add14-c300-47db-91b8-a1f12aac8044,605003,1609.6,2026-03-18 10:30:56,PPUH Rutowicz-Zębik Sp.k.,Travel,-0.1382320047101047,False,pan Filip Buczma,39,Kędzierzyn-Koźle,Standard
fc185247-b416-4d91-b821-66b4f2f6ea25,994821,2438.02,2026-01-14 11:23:30,PPUH Stawinoga-Dolega s.c.,Food,-0.1286725817882525,False,Emil Borysiuk,34,Żagań,Gold
57e45b54-2ca3-46a7-afea-ab3d3fa93ba4,811000,4075.77,2026-03-20 18:53:52,PPUH Smolec,Finance,-0.10977402201149267,False,pani Ada Kwinta,29,Pabianice,Premium
df285123-2310-4bef-bc6a-417958b60ad4,976312,3575.43,2026-03-21 16:40:27,Michel S.A.,Travel,-0.11554761712595094,False,Natan Skutnik,44,Zgierz,Gold
339fc1aa-8546-4136-9952-2ef8b59eeb9b,113361,4097.78,2026-03-17 22:39:13,Spółdzielnia Mejer,Travel,-0.10952004106160014,False,pani Tola Ogrodowicz,78,Opole,Gold
5c0500fa-ecab-4ce5-b9d9-b742b132f1b1,713444,3357.45,2026-03-03 13:55:07,Gosik Sp.k.,Travel,-0.11806296321670846,False,Eliza Krywult,38,Goleniów,Standard
95bbe6c6-dac1-4932-ab10-8f10b7cc10b9,361452,2865.81,2026-03-26 16:29:25,Spółdzielnia Sinkiewicz-Zmyślony i syn s.c.,Health,-0.12373616604293114,False,Michał Małyszek,41,Sosnowiec,Standard
a647d56e-3646-43dc-b65a-3897f1ba6919,248523,3450.64,2026-03-18 05:32:45,Gabinety Linke,Travel,-0.11698761179824028,False,Dariusz Fidura,64,Brzeg,Premium
4ac1c6c5-6775-48ad-b148-e838692cda2e,500449,1255.28,2026-02-05 20:37:39,Gabinety Wyrostek Sp. z o.o. Sp.k.,Tech,-0.14232062489029185,False,Cyprian Hankiewicz,66,Lubartów,Premium
87a570b2-e5b1-4a9a-8af5-6e30541ed38f,102478,2175.16,2026-01-04 20:58:02,Senator S.A.,Tech,-0.13170581361418388,False,Aleks Ligenza,57,Poznań,Gold
879d5b09-3637-40ed-8b79-1481d38f78be,842554,2421.95,2026-03-08 12:17:16,Drygała s.c.,Health,-0.12885801903790145,False,pan Jeremi Szarejko,67,Lubartów,Gold
f14a540c-e542-4469-918e-0818a301c71a,749683,2148.1,2026-01-23 20:51:05,Gabinety Klepka,Food,-0.13201806824862694,False,Tymon Danieluk,85,Racibórz,Gold
b2f6db87-aacd-4cea-851b-4b9130900347,206842,3385.56,2026-03-19 18:30:06,Kosman-Kleban i syn s.c.,Tech,-0.11773859227161627,False,Michał Kopa,83,Zabrze,Standard
78404181-eac8-421d-a260-bc06dc8efdb4,826042,4751.04,2026-02-05 06:16:23,,Food,-0.10198184954289087,False,Bruno Stożek,49,Racibórz,Gold
96592082-6456-48ab-9d4c-b126393685ea,791944,3888.56,2026-02-21 08:46:24,Kolanek-Jasina S.A.,Food,-0.11193430250351356,False,pani Blanka Osipowicz,40,Śrem,Gold
fbee3838-5647-4297-9911-256e004d40a8,442326,4277.37,2026-01-18 05:58:22,Fundacja Darul-Botor Sp.k.,Travel,-0.10744769036686144,False,pani Ewa Łyskawa,33,Chorzów,Gold
233cfd9a-529e-43bc-b56f-cede479caac0,658488,4068.25,2026-02-22 05:30:12,Dąbkiewicz i syn s.c.,Finance,-0.10986079787442733,False,Jakub Andreasik,66,Świebodzice,Standard
c3a1fdb5-e791-483c-b3e6-ff28776dba91,176957,2889.93,2026-03-19 08:58:34,Wojtczuk Sp.j.,Travel,-0.12345783707830561,False,pan Leonard Ciepła,47,Racibórz,Gold
874ef164-64ff-444a-8170-f45896cb52b2,875933,528.09,2026-01-13 01:19:34,Gabinety Słoka,Food,-0.15071192007213402,False,Tola Boguś,64,Gorlice,Gold
54b5d325-bf63-49dd-aa83-6cba05fadfdd,471459,392.28,2026-03-12 18:41:43,Plich i syn s.c.,Finance,-0.15227907830952173,False,Marcelina Narożna,36,Płońsk,Premium
d8ef6894-558b-40c1-8955-774c4038322c,633184,4596.61,2026-01-12 18:03:55,Stowarzyszenie Ulrych-Tłuczek i syn s.c.,Tech,-0.10376387035578968,False,Rafał Mrózek,75,Koło,Premium
70670282-e11f-4def-a439-98f493a6aa25,229898,1717.54,2026-01-01 16:36:40,Pusz-Chomiak Sp.k.,Tech,-0.13698644797537507,False,pan Kazimierz Szymula,79,Dąbrowa Górnicza,Gold
f01fa0a1-9dad-4873-b9ea-21f70d267233,653240,473.43,2026-03-23 13:52:26,Parkitny-Skiepko S.A.,Health,-0.1513426605864968,False,Hubert Bochnia,25,Toruń,Standard
e376a2ad-0dbe-4556-a8c5-10e8c0dc8d89,693536,1684.03,2026-01-19 18:40:44,Grupa Hennig S.A.,Tech,-0.13737313137523413,False,Kamila Józefczak,23,Szczytno,Premium
ef8382ae-4e0e-4076-921f-9a4a66c29301,239668,1169.9,2026-03-11 12:30:01,Fundacja Kosela s.c.,Food,-0.14330585403621754,False,Kamil Klęczar,37,Olkusz,Gold
ecd50724-2e2d-43e0-ba40-931708cbae9e,494487,2953.79,2026-01-26 15:44:57,FPUH Drążyk-Dylak s.c.,Food,-0.12272093460396956,False,Ryszard Kwapień,61,Piastów,Gold
ee8ba451-e345-4476-a769-6854b44a2ae5,986473,179.79,2026-03-26 20:37:43,Janduła-Broniarek Sp.k.,Travel,-0.15473107340459955,False,Norbert Maciejewicz,63,Mielec,Standard
fc077446-b355-46f2-85c5-03d01cb1f09a,363151,1617.65,2026-03-24 18:37:53,Jas s.c.,Finance,-0.1381391129951281,False,pani Olga Bąkiewicz,49,Brodnica,Premium
357a009c-4a67-4143-b281-377499e71f97,221903,3079.34,2026-02-05 15:38:45,Grupa Kasak,Tech,-0.12127217003063895,False,Mieszko Kryszczuk,85,Bielsko-Biała,Standard
f8f375eb-59e7-4668-9ee7-fc64f2bd5a48,887855,223.06,2026-02-10 23:48:35,Gabinety Szpyrka Sp. z o.o. Sp.k.,Food,-0.15423176601242103,False,Jerzy Starostka,76,Żagań,Gold
79b7d7f3-2ad0-405f-872f-08a88b78814e,946573,1074.74,2026-01-14 21:48:08,Spółdzielnia Weremczuk i syn s.c.,Food,-0.14440393796133213,False,Łukasz Roś,34,Wieluń,Premium
6afbbb78-e44c-4ba1-b35d-ebb074a98b60,269067,1037.78,2026-03-19 22:35:54,Gabinety Zubel i syn s.c.,Health,-0.14483043209618118,False,Błażej Kurda,54,Mińsk Mazowiecki,Standard
da7dd544-834f-4f8d-af83-b91525074f4a,103422,3763.66,2026-01-31 16:45:55,Spółdzielnia Dziczek,Health,-0.11337556650358518,False,pani Janina Suchojad,51,Żywiec,Standard
40e82acf-8367-4671-86a1-59c68f135886,248024,1562.97,2026-02-14 18:08:25,Świtaj i syn s.c.,Health,-0.13877008429636042,False,pan Paweł Kadela,71,Bełchatów,Standard
5a10ada6-0de4-4942-afb4-e23177fc4145,543462,2410.39,2026-01-11 02:01:36,Paździora-Raba Sp.k.,Travel,-0.12899141384847654,False,pan Sebastian Kuncewicz,72,Skarżysko-Kamienna,Standard
70d9b0a1-8ea1-431a-acc7-1eec66eb0ac5,291952,3964.54,2026-03-09 21:21:58,Sobiło-Śmieszek Sp. z o.o.,Finance,-0.11105754318625623,False,Kazimierz Ciarka,44,Kraśnik,Gold
a6dc1df1-ee09-41f4-9785-1cdee8857f65,873553,412.52,2026-01-20 14:46:51,Burchardt Sp. z o.o.,Food,-0.1520455219975806,False,Krzysztof Hudzik,50,Chełm,Standard
89d46c7e-6b39-4bfb-8439-f232907f4160,552527,403.0,2026-02-02 23:13:40,Zaczyk i syn s.c.,Food,-0.15215537654746594,False,Szymon Bitner,29,Piastów,Gold
f07e8503-5aee-41e9-9845-666bed22e5e4,458065,4181.04,2026-03-31 14:10:55,Gabinety Janiga-Rajman i syn s.c.,Health,-0.10855927532384224,False,Hubert Sznura,43,Zduńska Wola,Premium
67a904f3-4185-4402-a0d4-f0fdb59e2326,324447,613.07,2026-02-13 05:10:46,Fundacja Pyć,Travel,-0.1497313066635985,False,Michał Mały,77,Jawor,Standard
cce34161-b160-4d34-8687-6fffea002fd6,564158,326.38,2026-02-10 10:02:26,Zera-Steciuk Sp.k.,Health,-0.15303952104454754,False,Norbert Szmagaj,27,Ruda Śląska,Premium
6cd768f3-3e3a-4d83-bcb2-6285e3d75592,296806,905.15,2026-02-21 10:01:40,Grupa Nędzi Sp.k.,Food,-0.14636089522131732,False,pan Konrad Trybała,40,Sochaczew,Gold
cfadfe81-ae4a-4569-914c-de80f21922fc,569765,3835.96,2026-03-24 15:31:37,Stowarzyszenie Bulak Sp. z o.o.,Tech,-0.11254127197031713,False,Janina Habdas,77,Kluczbork,Gold
ca8f162b-78e7-4309-be5a-17aa157a4236,944252,1488.63,2026-03-08 16:01:41,Stowarzyszenie Potaczek i syn s.c.,Tech,-0.1396279190903182,False,Blanka Noszczyk,18,Rumia,Gold
7bec9aca-b9fa-40fc-a307-6d3295fd275d,698386,3628.95,2026-02-12 23:18:10,Spółdzielnia Siciarz,Tech,-0.11493003146315005,False,Jędrzej Jerzyk,24,Tczew,Gold
8a298fd5-fcb8-4736-ad8f-7886a613478e,454211,1151.95,2026-02-25 18:07:07,PPUH Moskalik,Finance,-0.1435129852516001,False,Fryderyk Grzebyk,42,Stargard Szczeciński,Standard
417cc828-b615-4725-b174-765942ca0803,300875,3595.23,2026-02-26 12:24:10,FPUH Łaskawiec,Travel,-0.11531913812513894,False,Arkadiusz Krzempek,83,Mława,Gold
49f98008-4c92-4457-a044-39e8f720e9b1,442326,444.91,2026-01-01 06:26:46,Malarczyk-Małys s.c.,Food,-0.1516717626624139,False,pani Ewa Łyskawa,33,Chorzów,Gold
756fa3c3-f67a-4754-965f-27e2f3419cfc,969156,2892.05,2026-03-19 02:39:44,Straszak-Kapera S.A.,Health,-0.12343337367013785,False,Krystyna Więcławek,78,Włocławek,Standard
da67d8e9-92c0-49f4-a143-43328a45b34e,212716,1329.03,2026-02-17 12:35:39,,Health,-0.14146959830898453,False,Józef Linda,47,Rybnik,Standard
68ac4681-c1e2-4dd0-b97c-48f41f147bd4,544760,4130.38,2026-03-21 17:09:55,Drej-Kloch Sp.j.,Finance,-0.10914385846430363,False,Tymon Chadaj,64,Nowa Sól,Standard
f322bdbb-86c8-4452-a269-89efd79a04d5,963607,3339.61,2026-01-12 17:26:04,Breguła-Ciak Sp. z o.o. Sp.k.,Food,-0.11826882510430874,False,Damian Kusio,76,Turek,Premium
a0e12028-a661-43d1-866f-66f4c2004ad2,422774,3872.51,2026-01-17 20:26:28,Stowarzyszenie Zugaj,Food,-0.11211950896629298,False,Adam Błażejewicz,37,Czeladź,Gold
117d6478-c8b6-44dd-aa89-21231472ea5e,806669,3534.9,2026-02-05 11:24:36,Ziegler s.c.,Travel,-0.11601530671700701,False,pan Adrian Kolarczyk,69,Polkowice,Premium
bc270c96-f1da-4e37-8d21-3d3bc144c7ce,731284,4320.73,2026-02-20 11:54:28,Polewka Sp. z o.o.,Travel,-0.10694734443377014,False,Elżbieta Pilich,54,Mysłowice,Standard
76358c8a-0287-494c-993d-cf5174a842e6,590726,3222.63,2026-02-27 12:30:44,FPUH Jewuła,Finance,-0.11961869750405558,False,Olgierd Rezmer,38,Lubin,Standard
b5871243-20a1-45ac-ba90-916f5d29134c,466825,3055.36,2026-02-22 11:17:46,Stowarzyszenie Cebulak i syn s.c.,Travel,-0.1215488834871779,False,Hubert Żynda,22,Płock,Standard
af0932fe-9304-4703-ba89-b7f1088dc7ea,200393,645.03,2026-01-23 15:34:02,Cukier-Grosz Sp. z o.o.,Finance,-0.1493625092461262,False,Elżbieta Frydel,37,Żary,Gold
f7bbd0cc-c01d-4f0e-8009-65618ea0e33f,977107,1601.3,2026-01-16 19:10:58,Stowarzyszenie Macioł-Dąbal i syn s.c.,Tech,-0.13832778126095013,False,Ada Młynarz,40,Zduńska Wola,Gold
a8034668-99cb-4b09-8405-ca8296ff0133,500400,3592.04,2026-02-10 03:36:13,Fundacja Żurawik-Łój i syn s.c.,Health,-0.11535594863082532,False,Kajetan Halama,26,Żory,Standard
89fa8192-4884-46ef-813d-10aff3452aff,421212,1641.1,2026-03-21 09:20:46,Trochim-Berg s.c.,Travel,-0.13786851539063105,False,Tobiasz Prokurat,44,Sopot,Premium
d6a4edab-148c-4d05-94f2-5dc2685ccff0,184276,2905.79,2026-01-25 20:05:48,Rezmer-Postawa S.A.,Health,-0.12327482309078652,False,pan Antoni Morys,20,Kętrzyn,Gold
7e80ab81-232d-4195-88b2-b12aeb83705d,162532,4472.16,2026-01-21 14:48:42,PPUH Tokaj-Katana Sp.k.,Health,-0.10519994165129738,False,Marcel Suchoń,84,Zawiercie,Standard
ed12c557-7952-498f-88c4-c9a80169ad8c,890058,642.19,2026-03-23 15:46:38,Truchan-Szumiło s.c.,Food,-0.14939528098159618,False,pani Sonia Pastucha,45,Katowice,Gold
31d274f7-b4a9-47f4-b408-0c61f32d0e02,827145,82568.54,2026-02-28 08:17:42,Truchan-Szumiło s.c.,Food,0.7959810113504133,False,pani Sonia Fugiel,24,Sochaczew,Gold
530b55ec-6902-4462-8b04-898126509154,869714,3415.83,2026-03-14 17:25:14,Spółdzielnia Mszyca-Martynowicz i syn s.c.,Food,-0.11738929634461732,False,Mikołaj Giersz,53,Żagań,Standard
ed0f4394-cf88-4a97-ac3f-bfca571f05a8,976818,3774.13,2026-01-18 15:00:53,Grupa Koniec,Food,-0.11325474957739824,False,pani Kaja Ziarek,27,Gdynia,Standard
fc853705-32c0-437a-ac76-824834e8c946,670538,2842.14,2026-01-03 16:56:55,Duczmal s.c.,Food,-0.12400930230299276,False,Tomasz Darul,51,Nowy Sącz,Standard
fbc75a3d-48ac-4332-8b60-8b5d89f6f169,543462,576.2,2026-01-28 11:15:33,Grupa Otremba-Palej Sp.j.,Finance,-0.15015676225753477,False,pan Sebastian Kuncewicz,72,Skarżysko-Kamienna,Standard
eae78be4-6f71-42a3-b8d0-83d9d1dcd6d3,304593,2459.57,2026-02-21 06:25:09,Szuta s.c.,Tech,-0.12842390893635866,False,pani Justyna Mazik,50,Płock,Gold
d479d858-3e36-447a-904f-dcbdd73a9199,722671,4577.82,2026-04-02 09:36:20,Fundacja Karczmarz Sp. z o.o. Sp.k.,Tech,-0.10398069461969156,False,pani Sonia Bednarowicz,84,Koszalin,Standard
e76f2324-ceb1-472a-9a9d-2422ab6b8ff5,419295,1719.75,2026-01-16 06:43:18,,Food,-0.13696094602629452,False,Krzysztof Holc,24,Tarnów,Gold
ca43e28e-c7b0-469c-8b24-435b303bbbe6,320503,2989.57,2026-02-06 16:51:42,Spółdzielnia Wika Sp.j.,Food,-0.12230805689442141,False,Norbert Grochowina,49,Pruszcz Gdański,Gold
c6d93524-5626-4b14-a34b-89567d6280fd,986020,1417.32,2026-02-16 09:16:37,Spółdzielnia Milczarczyk,Tech,-0.14045078967354563,False,Dorota Kwak,52,Słupsk,Gold
7417d730-bf08-42ae-966c-06c09234ba76,976046,3893.72,2026-02-19 08:28:45,Grys Sp. z o.o.,Finance,-0.11187475949118075,False,Artur Bernard,42,Szczecinek,Standard
cd6bbf65-eaef-43ee-9f36-5068e6aa58b5,734196,2732.42,2026-03-24 11:37:39,Grupa Semenowicz-Duczmal i syn s.c.,Health,-0.1252753990691085,False,pani Marcelina Miętus,40,Rumia,Standard
35663d80-1b31-4d74-b252-93b72b87e093,142808,1102.93,2026-02-12 15:45:33,Gabinety Giersz,Finance,-0.14407864386876193,False,Kalina Stefankiewicz,54,Opole,Standard
abcf691a-1e80-4b06-b62f-f98a5f39761b,494487,981262.46,2026-01-02 07:30:20,Gabinety Giersz,Health,11.166318833442078,True,Ryszard Kwapień,61,Piastów,Gold
b2b7384d-6c14-4fc3-b706-7abd7b8c618a,797077,4900.1,2026-01-12 01:15:42,Fundacja Brachaczek-Słoboda S.A.,Travel,-0.1002617950044547,False,Gustaw Anders,62,Zakopane,Gold
6e47a21d-0f35-4f23-bee0-d5e24d9cdfc8,715951,4624.03,2026-02-25 10:30:48,,Travel,-0.10344746155769548,False,Sonia Mleczak,24,Sosnowiec,Premium
364b0650-d935-4952-beaa-1c9f92a96b21,703799,120.48,2026-03-28 23:07:14,Cukier-Widuch Sp. z o.o.,Finance,-0.15541547186612278,False,Wiktor Teterycz,34,Zduńska Wola,Premium
5673ad86-2f87-4b3d-9e46-717ee0d29db0,212716,334.37,2026-03-23 01:29:40,Stowarzyszenie Majnusz-Abramczuk Sp. z o.o.,Food,-0.15294732169017944,False,Józef Linda,47,Rybnik,Standard
0beece51-5550-47bc-9b33-5ffdaa0d6fc5,566175,4597.05,2026-03-03 19:32:58,Ciepłuch-Złotek Sp. z o.o. Sp.k.,Tech,-0.1037587930446605,False,Albert Foit,21,Ostróda,Standard
08933caa-d8d5-4339-9d25-87d800f2bb72,787338,4899.46,2026-02-12 03:15:08,Stowarzyszenie Bareja-Rajczyk i syn s.c.,Finance,-0.10026918018427891,False,pani Ada Weremczuk,47,Stalowa Wola,Gold
84acc355-fdbe-471f-9254-264e43dd6bc7,635623,4281.1,2026-02-14 08:21:41,Poreda-Kazimierczuk s.c.,Food,-0.10740464861569839,False,pani Marcelina Małas,35,Skierniewice,Premium
a484757d-2568-453e-b7b8-6cb073905c0c,882960,1490.44,2026-02-08 21:50:32,PPUH Stanclik-Zubowicz Sp. z o.o. Sp.k.,Travel,-0.13960703287862777,False,Róża Małyszek,80,Olkusz,Premium
0100d539-e05d-4af8-a658-23e66c7148c4,913513,1135.15,2026-01-14 10:05:42,Spółdzielnia Stanclik-John Sp.j.,Health,-0.14370684622198604,False,pani Krystyna Jędrasiak,19,Suwałki,Standard
4f1ce27a-3ba6-4e17-8bbb-5b15aa9329a1,883072,1437.35,2026-02-25 18:25:42,Skiepko-Powałka s.c.,Finance,-0.14021965662373428,False,Cyprian Sołek,58,Suwałki,Standard
78fcb623-dd8f-4d06-b3f6-3a03d9632295,146920,2537.89,2026-02-15 07:16:56,Fundacja Gamrat Sp.j.,Health,-0.127520147555369,False,Jerzy Bogusiewicz,41,Gniezno,Premium
82967851-452f-461c-9875-514b8cac37a3,986020,3337.17,2026-02-02 13:57:32,Halama Sp. z o.o. Sp.k.,Food,-0.11829698110238861,False,Dorota Kwak,52,Słupsk,Gold
90a3fb83-6b97-4f36-8d85-69487b4a68cd,889295,933.69,2026-01-03 18:38:28,Buś Sp. z o.o. Sp.k.,Tech,-0.1460315623585307,False,pan Igor Wojnicz,44,Zgorzelec,Premium
51059f0d-bee5-49c9-8441-f25a7d2accca,682696,3023.45,2026-02-11 20:07:09,Gierak s.c.,Health,-0.12191710393747646,False,pan Tadeusz Żołądkiewicz,28,Piaseczno,Standard
b7502e62-fed1-4703-8dd4-add61dc155b2,298844,2745.79,2026-01-26 05:22:07,Suchenek i syn s.c.,Finance,-0.12512111804684303,False,Witold Klatka,61,Ząbki,Gold
8f85f255-4b56-4363-b2c8-5a1f1db74422,269805,4515.94,2026-03-24 23:40:19,Gabinety Palak Sp. z o.o. Sp.k.,Finance,-0.10469474919394642,False,pan Emil Bernatek,32,Czechowice-Dziedzice,Standard
